City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket
Chandigarh,2020-03-13,17.86,40.9,6.34,18.04,14.58,0.46,8.05,17.15,50.0,Good
Chandigarh,2020-03-14,9.63,23.2,4.21,12.29,9.75,0.38,10.93,16.26,29.0,Good
Chandigarh,2020-03-15,10.57,36.5,4.62,9.66,8.78,0.46,9.47,15.62,30.0,Good
Chandigarh,2020-03-16,21.2,70.76,3.76,9.14,7.39,0.47,10.27,12.37,56.0,Satisfactory
Chandigarh,2020-03-17,18.52,76.08,2.35,8.04,6.29,0.5,9.45,15.24,77.0,Satisfactory
Chandigarh,2020-03-18,20.51,82.33,1.72,8.72,5.92,0.56,9.75,15.7,79.0,Satisfactory
Chandigarh,2020-03-19,23.59,83.69,4.97,11.22,9.8,0.66,10.23,14.59,85.0,Satisfactory
Chandigarh,2020-03-20,24.17,78.67,9.26,12.79,14.12,0.76,14.03,14.31,79.0,Satisfactory
Chandigarh,2020-03-21,21.88,74.23,7.22,12.43,12.3,0.71,13.58,14.99,76.0,Satisfactory
Chandigarh,2020-03-22,18.63,42.79,4.03,9.7,8.37,0.53,11.7,14.6,62.0,Satisfactory
Chandigarh,2020-03-23,14.77,38.24,2.41,10.02,7.16,0.54,11.08,15.03,39.0,Good
Chandigarh,2020-03-24,16.69,34.29,2.07,9.91,6.82,0.5,11.95,13.7,36.0,Good
Chandigarh,2020-03-25,15.43,37.65,3.62,8.88,6.15,0.52,11.13,13.78,35.0,Good
Chandigarh,2020-03-26,13.28,40.33,1.85,8.79,6.07,0.5,10.54,12.43,39.0,Good
Chandigarh,2020-03-27,18.86,34.12,2.98,9.17,6.85,0.5,9.61,10.49,40.0,Good
Chandigarh,2020-03-28,7.73,15.78,1.67,9.4,6.25,0.38,9.64,14.02,26.0,Good
Chandigarh,2020-03-29,18.82,41.48,1.33,9.31,5.96,0.3,10.6,17.01,30.0,Good
Chandigarh,2020-03-30,12.34,29.51,1.55,10.05,6.48,0.38,9.61,17.27,38.0,Good
Chandigarh,2020-03-31,15.51,39.66,1.46,10.85,6.85,0.49,9.39,13.55,34.0,Good
Chandigarh,2020-04-01,12.25,26.47,2.32,10.86,7.53,0.4,10.8,14.86,32.0,Good
Chandigarh,2020-04-02,11.2,31.54,1.47,9.8,6.3,0.39,8.68,19.4,34.0,Good
Chandigarh,2020-04-03,11.91,22.03,1.53,11.26,7.14,0.39,7.84,19.39,33.0,Good
Chandigarh,2020-04-04,12.77,29.32,1.47,11.97,7.43,0.46,10.1,20.12,34.0,Good
Chandigarh,2020-04-05,15.43,34.61,2.15,13.07,8.54,0.54,10.4,17.37,35.0,Good
Chandigarh,2020-04-06,20.93,47.96,1.66,10.91,6.06,0.41,12.81,22.15,41.0,Good
Chandigarh,2020-04-07,11.46,40.6,0.98,9.63,5.81,0.38,7.77,20.86,45.0,Good
Chandigarh,2020-04-08,11.19,33.44,1.66,11.89,7.54,0.42,9.68,21.26,38.0,Good
Chandigarh,2020-04-09,10.0,24.49,2.22,12.34,8.22,0.5,9.6,19.04,35.0,Good
Chandigarh,2020-04-10,12.37,35.91,1.98,11.89,7.79,0.47,9.6,20.02,36.0,Good
Chandigarh,2020-04-11,14.16,42.72,2.58,11.66,8.18,0.53,10.29,22.93,42.0,Good
Chandigarh,2020-04-12,15.62,44.12,1.34,10.16,6.38,0.51,12.02,27.2,46.0,Good
Chandigarh,2020-04-13,19.73,44.85,1.68,10.72,6.95,0.54,9.92,26.65,45.0,Good
Chandigarh,2020-04-14,18.52,56.62,1.93,11.69,7.66,0.57,10.29,32.23,56.0,Satisfactory
Chandigarh,2020-04-15,22.97,82.04,1.34,11.23,6.94,0.49,10.92,38.63,71.0,Satisfactory
Chandigarh,2020-04-16,21.93,61.39,2.49,11.04,7.75,0.59,13.23,22.37,74.0,Satisfactory
Chandigarh,2020-04-18,10.05,41.58,1.41,10.35,6.56,0.37,8.81,29.03,55.0,Satisfactory
Chandigarh,2020-04-19,6.86,22.51,2.12,10.47,7.17,0.41,8.56,26.86,39.0,Good
Chandigarh,2020-04-20,11.4,20.39,3.53,11.89,9.05,0.57,9.65,17.41,34.0,Good
Chandigarh,2020-04-21,12.87,32.33,3.78,13.35,9.8,0.47,13.26,20.84,37.0,Good
Chandigarh,2020-04-22,11.29,24.44,3.23,12.47,9.09,0.58,9.62,23.17,41.0,Good
Chandigarh,2020-04-23,16.05,35.61,3.05,12.3,8.83,0.59,10.74,30.31,50.0,Good
Chandigarh,2020-04-24,14.91,43.08,2.89,13.2,9.2,0.6,11.72,31.17,57.0,Satisfactory
Chandigarh,2020-04-25,17.25,60.12,2.01,11.93,7.88,0.57,13.36,38.25,63.0,Satisfactory
Chandigarh,2020-04-26,12.34,25.87,2.4,12.06,8.22,0.53,11.13,28.09,51.0,Satisfactory
Chandigarh,2020-04-27,10.3,21.14,2.82,12.76,8.9,0.53,11.83,23.89,35.0,Good
Chandigarh,2020-04-28,12.25,34.79,3.56,13.24,9.54,0.45,10.82,17.08,40.0,Good
Chandigarh,2020-04-29,14.57,40.93,2.7,12.76,8.84,0.59,13.77,24.1,40.0,Good
Chandigarh,2020-04-30,21.39,59.34,1.7,10.33,6.78,0.56,13.18,20.02,54.0,Satisfactory
Chandigarh,2020-05-01,22.24,62.94,2.63,11.59,8.18,0.54,14.28,35.76,60.0,Satisfactory
Chandigarh,2020-05-02,19.81,64.91,0.87,9.84,5.83,0.45,12.38,19.61,64.0,Satisfactory
Chandigarh,2020-05-03,17.98,46.16,1.37,8.65,5.62,0.45,8.91,28.81,66.0,Satisfactory
Chandigarh,2020-05-04,10.42,27.26,2.14,11.69,7.66,0.51,8.62,27.24,50.0,Good
Chandigarh,2020-05-05,17.99,49.93,5.65,13.03,10.22,0.48,12.12,47.91,52.0,Satisfactory
Chandigarh,2020-05-06,16.21,51.32,1.47,12.43,7.69,0.46,12.46,36.4,60.0,Satisfactory
Chandigarh,2020-05-07,13.54,50.6,2.44,12.5,8.47,0.59,12.11,30.3,56.0,Satisfactory
Chandigarh,2020-05-08,18.31,58.59,2.66,13.77,9.35,0.64,13.67,35.8,64.0,Satisfactory
Chandigarh,2020-05-09,23.0,68.68,1.84,13.92,8.79,0.61,13.91,34.83,74.0,Satisfactory
Chandigarh,2020-05-10,24.15,70.6,1.28,12.1,7.2,0.67,10.23,18.29,77.0,Satisfactory
Chandigarh,2020-05-11,16.39,32.19,2.15,13.19,8.4,0.51,10.11,34.39,92.0,Satisfactory
Chandigarh,2020-05-12,17.07,51.9,0.97,13.43,7.74,0.49,10.11,31.48,62.0,Satisfactory
Chandigarh,2020-05-13,34.57,80.7,2.32,16.16,10.29,0.71,13.26,21.28,66.0,Satisfactory
Chandigarh,2020-05-14,29.6,76.43,2.72,11.53,8.22,0.64,11.32,25.04,81.0,Satisfactory
Chandigarh,2020-05-15,12.35,44.33,2.09,11.65,7.66,0.41,9.11,33.0,63.0,Satisfactory
Chandigarh,2020-05-16,20.83,58.34,2.14,12.38,8.18,0.58,12.49,36.18,60.0,Satisfactory
Chandigarh,2020-05-17,22.99,55.25,2.75,14.01,9.53,0.62,14.73,33.99,64.0,Satisfactory
Chandigarh,2020-05-18,21.46,64.99,2.94,13.04,9.18,0.59,11.78,36.21,65.0,Satisfactory
Chandigarh,2020-05-19,16.47,46.79,4.27,15.7,11.67,0.48,10.49,35.86,66.0,Satisfactory
Chandigarh,2020-05-20,17.59,62.46,2.84,4.12,9.68,0.5,11.89,37.58,60.0,Satisfactory
Chandigarh,2020-05-21,29.03,114.38,3.1,3.97,10.41,0.6,14.87,38.8,82.0,Satisfactory
Chandigarh,2020-05-22,35.93,148.36,2.98,4.31,10.11,0.67,13.91,41.74,116.0,Moderate
Chandigarh,2020-05-23,35.26,115.35,2.99,4.15,9.9,0.56,12.99,50.61,130.0,Moderate
Chandigarh,2020-05-24,24.52,88.82,3.16,4.5,10.35,0.45,10.63,47.61,104.0,Moderate
Chandigarh,2020-05-25,26.31,79.69,2.96,4.43,9.78,0.45,14.61,45.71,91.0,Satisfactory
Chandigarh,2020-05-26,29.31,89.31,3.63,4.14,10.15,0.38,17.55,62.14,97.0,Satisfactory
Chandigarh,2020-05-27,19.09,94.4,4.36,5.67,10.72,0.38,16.16,57.07,107.0,Moderate
Chandigarh,2020-05-28,19.87,94.14,4.56,7.07,11.44,0.42,12.95,42.21,98.0,Satisfactory
Chandigarh,2020-05-29,11.88,44.34,3.83,6.59,10.57,0.55,11.69,29.66,77.0,Satisfactory
Chandigarh,2020-05-30,15.25,43.99,3.25,5.34,8.53,0.48,9.53,28.26,48.0,Good
Chandigarh,2020-05-31,16.6,31.15,3.11,5.43,8.27,0.68,9.95,18.6,46.0,Good
Chandigarh,2020-06-01,18.59,39.63,3.23,5.11,8.69,0.49,13.92,35.57,56.0,Satisfactory
Chandigarh,2020-06-02,18.36,49.0,4.36,5.02,8.3,0.32,11.65,28.53,57.0,Satisfactory
Chandigarh,2020-06-03,16.71,55.63,2.54,9.17,6.52,0.2,12.02,27.44,67.0,Satisfactory
Chandigarh,2020-06-04,14.48,42.99,1.49,10.16,6.46,0.2,11.58,34.95,72.0,Satisfactory
Chandigarh,2020-06-05,21.25,41.22,1.76,9.52,6.38,0.23,10.36,27.91,54.0,Satisfactory
Chandigarh,2020-06-06,22.07,34.31,2.2,8.37,6.1,0.29,13.94,27.05,50.0,Good
Chandigarh,2020-06-07,16.35,27.91,2.94,14.64,9.96,0.3,11.11,32.2,53.0,Satisfactory
Chandigarh,2020-06-08,21.12,44.53,3.72,14.96,10.35,0.3,12.61,33.96,61.0,Satisfactory
Chandigarh,2020-06-09,29.37,60.45,1.36,11.05,6.89,0.29,16.51,40.05,63.0,Satisfactory
Chandigarh,2020-06-10,24.53,69.69,1.92,12.04,7.65,0.32,10.59,34.92,72.0,Satisfactory
Chandigarh,2020-06-11,25.59,71.11,2.02,10.68,7.22,0.3,11.46,44.57,78.0,Satisfactory
Chandigarh,2020-06-12,33.92,84.64,0.61,8.16,4.75,0.31,14.37,56.51,87.0,Satisfactory
Chandigarh,2020-06-13,25.68,74.5,1.35,11.6,7.04,0.3,8.41,36.37,85.0,Satisfactory
Chandigarh,2020-06-14,21.72,54.51,3.07,8.43,6.82,0.3,12.65,37.23,71.0,Satisfactory
Chandigarh,2020-06-15,21.74,69.81,0.52,6.21,3.66,0.31,12.87,62.28,73.0,Satisfactory
Chandigarh,2020-06-16,21.2,55.75,3.68,11.63,8.93,0.3,13.31,53.87,73.0,Satisfactory
Chandigarh,2020-06-17,20.84,59.04,2.28,7.87,5.14,0.31,11.98,53.01,72.0,Satisfactory
Chandigarh,2020-06-18,28.75,72.21,0.69,8.61,4.82,0.31,8.31,49.32,72.0,Satisfactory
Chandigarh,2020-06-19,16.34,50.9,0.88,8.53,5.21,0.31,7.94,42.03,82.0,Satisfactory
Chandigarh,2020-06-20,23.97,69.58,1.36,9.83,6.07,0.3,7.64,32.07,58.0,Satisfactory
Chandigarh,2020-06-21,26.45,57.26,0.44,9.1,5.08,0.28,9.62,45.2,76.0,Satisfactory
Chandigarh,2020-06-22,21.69,44.88,1.02,9.25,5.03,0.3,14.34,43.95,61.0,Satisfactory
Chandigarh,2020-06-23,19.17,44.48,1.03,7.69,4.8,0.29,8.71,36.97,53.0,Satisfactory
Chandigarh,2020-06-24,16.79,29.54,2.71,8.58,6.59,0.3,8.3,22.17,38.0,Good
Chandigarh,2020-06-25,14.15,33.6,1.88,6.87,5.11,0.3,13.13,24.25,37.0,Good
Chandigarh,2020-06-26,31.84,64.54,0.92,7.4,4.62,0.31,10.19,43.26,68.0,Satisfactory
Chandigarh,2020-06-27,35.55,68.82,0.59,6.79,4.02,0.3,7.42,43.33,79.0,Satisfactory
Chandigarh,2020-06-28,39.42,82.24,0.67,7.21,4.31,0.29,13.08,45.54,73.0,Satisfactory
Chandigarh,2020-06-29,38.89,88.27,1.25,8.57,5.48,0.3,15.06,35.94,83.0,Satisfactory
Chandigarh,2020-06-30,20.28,45.56,1.0,7.36,4.62,0.3,12.3,35.69,71.0,Satisfactory
Chandigarh,2020-07-01,32.9,72.38,0.56,9.87,5.92,0.33,14.91,34.33,66.0,Satisfactory
Delhi,2015-01-01,313.22,607.98,69.16,36.39,110.59,15.2,9.25,41.68,472.0,Severe
Delhi,2015-01-02,186.18,269.55,62.09,32.87,88.14,9.54,6.65,29.97,454.0,Severe
Delhi,2015-01-03,87.18,131.9,25.73,30.31,47.95,10.61,2.65,19.71,143.0,Moderate
Delhi,2015-01-04,151.84,241.84,25.01,36.91,48.62,11.54,4.63,25.36,319.0,Very Poor
Delhi,2015-01-05,146.6,219.13,14.01,34.92,38.25,9.2,3.33,23.2,325.0,Very Poor
Delhi,2015-01-06,149.58,252.1,17.21,37.84,42.46,9.44,3.66,26.83,318.0,Very Poor
Delhi,2015-01-07,217.87,376.51,26.99,40.15,52.41,9.78,5.82,28.96,353.0,Very Poor
Delhi,2015-01-08,229.9,360.95,23.34,43.16,51.21,11.01,3.31,30.51,383.0,Very Poor
Delhi,2015-01-09,201.66,397.43,19.18,38.56,45.6,11.09,3.48,32.94,375.0,Very Poor
Delhi,2015-01-10,221.02,361.74,24.79,46.39,55.19,9.7,5.91,34.12,376.0,Very Poor
Delhi,2015-01-11,205.41,393.2,28.46,47.29,57.88,10.98,5.54,50.37,379.0,Very Poor
Delhi,2015-01-12,212.41,345.63,24.77,44.71,54.66,9.3,5.17,40.08,375.0,Very Poor
Delhi,2015-01-13,197.61,301.04,34.28,45.88,62.95,11.52,5.95,39.54,366.0,Very Poor
Delhi,2015-01-14,164.39,227.38,20.78,41.17,48.09,10.32,4.85,42.05,353.0,Very Poor
Delhi,2015-01-15,166.19,283.93,47.91,56.7,79.73,10.81,6.94,43.25,340.0,Very Poor
Delhi,2015-01-16,174.98,309.99,42.33,49.41,70.6,11.46,4.69,34.7,356.0,Very Poor
Delhi,2015-01-17,196.46,356.2,42.18,53.04,80.18,8.87,5.13,25.77,360.0,Very Poor
Delhi,2015-01-18,201.51,359.75,45.51,53.77,75.83,8.99,5.43,23.22,370.0,Very Poor
Delhi,2015-01-19,183.35,305.13,27.32,39.88,55.67,9.02,4.21,25.34,362.0,Very Poor
Delhi,2015-01-20,165.63,257.04,16.47,34.23,37.68,8.03,4.11,22.69,340.0,Very Poor
Delhi,2015-01-21,159.54,235.27,12.27,22.56,33.02,9.01,7.05,18.56,338.0,Very Poor
Delhi,2015-01-22,143.68,183.89,14.75,21.82,34.88,10.58,8.64,6.94,332.0,Very Poor
Delhi,2015-01-23,128.73,136.07,11.99,17.35,29.46,8.74,6.77,10.91,254.0,Poor
Delhi,2015-01-24,164.98,200.02,10.38,15.77,25.49,9.39,8.89,9.35,324.0,Very Poor
Delhi,2015-01-25,148.59,203.81,11.82,20.83,28.29,11.44,5.96,16.65,333.0,Very Poor
Delhi,2015-01-26,129.34,137.86,12.46,25.66,29.48,10.19,6.78,18.18,292.0,Poor
Delhi,2015-01-27,154.2,217.2,14.41,30.39,34.63,10.36,6.42,17.11,318.0,Very Poor
Delhi,2015-01-28,134.6,156.9,18.96,28.6,35.57,10.21,5.21,15.23,295.0,Poor
Delhi,2015-01-29,173.13,277.0,23.14,38.34,48.89,11.74,5.53,16.29,327.0,Very Poor
Delhi,2015-01-30,178.04,272.61,19.8,38.43,44.45,11.58,6.43,14.91,345.0,Very Poor
Delhi,2015-01-31,158.59,207.06,30.67,41.36,57.77,8.7,5.03,17.51,334.0,Very Poor
Delhi,2015-02-01,211.59,371.05,57.56,58.17,93.17,13.08,9.9,23.28,358.0,Very Poor
Delhi,2015-02-02,163.64,219.84,13.7,37.25,39.34,10.59,5.31,28.38,349.0,Very Poor
Delhi,2015-02-03,157.71,194.09,12.28,31.05,34.1,8.21,5.64,28.56,334.0,Very Poor
Delhi,2015-02-04,137.26,147.08,15.21,29.69,36.06,9.11,5.06,15.07,313.0,Very Poor
Delhi,2015-02-05,131.76,127.42,23.15,36.51,47.4,8.18,4.85,21.7,262.0,Poor
Delhi,2015-02-06,151.6,330.99,46.66,67.0,84.76,5.51,9.13,33.92,303.0,Very Poor
Delhi,2015-02-07,160.75,210.52,37.54,57.69,71.68,10.28,6.91,43.44,329.0,Very Poor
Delhi,2015-02-08,145.34,215.69,30.54,50.39,61.78,5.39,8.66,30.43,323.0,Very Poor
Delhi,2015-02-09,134.67,109.86,19.95,39.18,44.48,5.11,9.7,20.62,266.0,Poor
Delhi,2015-02-10,153.07,218.23,23.41,42.2,48.01,10.88,5.81,19.02,319.0,Very Poor
Delhi,2015-02-11,116.91,316.14,33.79,53.63,64.04,12.64,7.54,27.17,334.0,Very Poor
Delhi,2015-02-12,177.98,394.97,30.48,42.73,58.19,13.75,9.2,25.58,342.0,Very Poor
Delhi,2015-02-13,167.01,328.43,32.23,44.61,55.13,11.26,7.77,27.62,341.0,Very Poor
Delhi,2015-02-14,193.96,412.46,81.47,53.81,107.76,11.73,9.36,34.22,377.0,Very Poor
Delhi,2015-02-15,184.06,497.37,44.16,58.15,75.98,13.78,9.13,40.91,391.0,Very Poor
Delhi,2015-02-16,152.62,310.74,24.32,44.22,49.67,11.55,6.79,34.36,358.0,Very Poor
Delhi,2015-02-17,161.27,195.78,23.71,25.4,42.76,10.3,5.6,41.62,327.0,Very Poor
Delhi,2015-02-18,188.2,253.53,69.2,60.29,104.31,16.23,8.65,36.54,365.0,Very Poor
Delhi,2015-02-19,159.97,193.78,24.53,40.51,47.8,13.11,5.08,31.88,352.0,Very Poor
Delhi,2015-02-20,144.12,162.2,18.1,34.71,40.32,11.45,5.93,31.61,317.0,Very Poor
Delhi,2015-02-21,155.38,191.03,35.51,45.11,57.91,14.21,12.24,30.11,320.0,Very Poor
Delhi,2015-02-22,124.1,107.61,15.38,31.83,32.15,9.73,5.68,27.19,279.0,Poor
Delhi,2015-02-23,141.39,157.01,21.95,38.23,42.71,9.29,9.43,36.86,281.0,Poor
Delhi,2015-02-24,170.16,238.33,36.04,48.4,60.78,14.17,9.28,37.39,354.0,Very Poor
Delhi,2015-02-25,148.19,169.57,14.79,29.28,34.14,14.13,5.94,31.57,340.0,Very Poor
Delhi,2015-02-26,140.78,171.64,11.34,20.95,26.65,13.61,6.98,28.72,323.0,Very Poor
Delhi,2015-02-27,130.42,163.67,13.85,24.75,31.46,12.78,12.12,34.08,315.0,Very Poor
Delhi,2015-02-28,105.86,169.28,9.21,20.65,25.3,11.8,12.48,41.38,310.0,Very Poor
Delhi,2015-03-01,71.83,98.89,8.49,21.42,19.55,11.62,10.99,22.51,324.0,Very Poor
Delhi,2015-03-02,53.71,60.15,11.02,13.43,20.48,10.19,3.21,22.08,226.0,Poor
Delhi,2015-03-03,83.49,112.1,16.23,23.75,30.88,11.72,5.07,20.83,266.0,Poor
Delhi,2015-03-04,91.07,139.15,13.71,24.28,28.73,10.64,4.68,25.83,200.0,Moderate
Delhi,2015-03-05,106.57,196.19,25.97,31.12,45.48,9.36,5.97,32.88,275.0,Poor
Delhi,2015-03-06,101.75,163.14,20.56,26.59,34.17,10.55,5.96,33.67,322.0,Very Poor
Delhi,2015-03-07,77.57,90.54,12.07,19.15,24.66,9.48,5.18,23.09,216.0,Poor
Delhi,2015-03-08,63.24,80.2,13.52,20.35,27.44,8.19,3.98,20.71,108.0,Moderate
Delhi,2015-03-09,76.62,117.38,10.49,18.21,22.84,9.02,4.2,22.85,197.0,Moderate
Delhi,2015-03-10,86.7,150.92,11.44,18.82,25.78,7.98,3.84,25.87,238.0,Poor
Delhi,2015-03-11,104.29,176.2,14.94,25.63,32.66,10.76,6.3,29.62,274.0,Poor
Delhi,2015-03-12,115.93,203.75,18.48,32.29,37.84,11.3,7.03,35.05,315.0,Very Poor
Delhi,2015-03-13,108.66,173.89,15.61,30.75,37.02,10.23,10.65,34.05,307.0,Very Poor
Delhi,2015-03-14,67.94,105.29,14.3,29.78,32.1,9.18,10.14,23.39,208.0,Poor
Delhi,2015-03-15,38.89,46.68,9.49,17.76,21.45,8.23,4.25,22.0,165.0,Moderate
Delhi,2015-03-16,45.39,74.14,10.2,17.14,22.27,7.87,8.8,25.55,188.0,Moderate
Delhi,2015-03-17,55.55,104.33,12.18,20.96,25.28,10.45,7.19,23.11,217.0,Poor
Delhi,2015-03-18,50.59,95.56,9.32,16.6,21.74,7.83,3.6,27.5,191.0,Moderate
Delhi,2015-03-19,69.51,136.67,14.05,23.77,30.29,7.89,4.97,27.07,240.0,Poor
Delhi,2015-03-20,96.62,168.0,19.15,29.04,37.12,9.59,6.66,29.01,229.0,Poor
Delhi,2015-03-21,96.28,172.91,20.18,29.21,37.78,8.82,7.31,25.97,248.0,Poor
Delhi,2015-03-22,72.2,122.12,9.39,20.27,23.15,8.5,4.4,25.48,204.0,Poor
Delhi,2015-03-23,78.47,131.42,12.57,23.04,28.5,8.6,4.07,27.1,271.0,Poor
Delhi,2015-03-24,91.87,179.36,21.3,30.01,40.31,10.1,7.35,34.78,290.0,Poor
Delhi,2015-03-25,107.26,201.08,21.52,33.82,42.98,11.69,11.82,45.78,340.0,Very Poor
Delhi,2015-03-26,109.78,217.9,24.1,33.02,44.26,12.67,9.3,40.0,358.0,Very Poor
Delhi,2015-03-27,62.27,117.81,12.01,24.76,27.71,9.29,10.91,31.08,287.0,Poor
Delhi,2015-03-28,102.22,212.96,22.14,29.41,40.44,10.47,17.16,40.23,323.0,Very Poor
Delhi,2015-03-29,104.36,202.01,23.55,33.86,43.2,14.42,16.92,32.84,360.0,Very Poor
Delhi,2015-03-30,44.19,57.0,7.11,17.6,19.91,9.58,7.75,26.81,268.0,Poor
Delhi,2015-03-31,55.66,78.64,10.22,20.13,26.74,9.56,9.34,34.15,283.0,Poor
Delhi,2015-04-01,112.86,167.6,24.6,32.71,45.12,10.15,19.48,38.45,309.0,Very Poor
Delhi,2015-04-02,78.51,112.78,9.82,20.54,27.51,6.72,14.37,35.54,249.0,Poor
Delhi,2015-04-03,66.52,76.05,11.21,18.47,27.79,8.24,10.62,24.85,245.0,Poor
Delhi,2015-04-04,62.56,86.11,10.66,24.96,30.36,5.52,12.94,27.98,229.0,Poor
Delhi,2015-04-05,78.61,145.1,13.0,27.75,39.45,7.97,16.72,40.79,234.0,Poor
Delhi,2015-04-06,119.7,195.47,34.3,32.83,59.96,11.01,16.63,30.32,343.0,Very Poor
Delhi,2015-04-07,66.09,95.81,7.57,24.47,30.04,7.29,8.34,43.23,262.0,Poor
Delhi,2015-04-08,95.34,120.2,11.64,34.72,37.7,9.28,17.99,61.68,308.0,Very Poor
Delhi,2015-04-09,63.57,148.17,11.33,35.15,41.13,6.57,10.48,35.18,293.0,Poor
Delhi,2015-04-10,96.56,203.67,17.46,52.77,62.06,4.63,15.8,59.88,290.0,Poor
Delhi,2015-04-11,131.39,234.65,22.86,59.52,72.68,5.84,21.5,73.72,375.0,Very Poor
Delhi,2015-04-12,75.35,91.73,9.63,45.3,40.75,7.73,13.08,49.21,293.0,Poor
Delhi,2015-04-13,86.49,116.62,14.18,50.3,56.07,3.67,14.99,62.52,247.0,Poor
Delhi,2015-04-14,77.07,132.68,13.41,42.65,50.06,6.85,14.04,55.44,232.0,Poor
Delhi,2015-04-15,98.79,161.43,18.39,47.41,45.1,11.65,13.75,31.14,316.0,Very Poor
Delhi,2015-04-16,81.81,164.56,18.2,44.06,58.92,5.94,21.44,59.29,295.0,Poor
Delhi,2015-04-17,65.78,180.67,18.75,40.09,55.98,7.38,14.34,54.47,246.0,Poor
Delhi,2015-04-18,119.82,268.65,26.27,51.11,66.92,8.21,17.21,65.72,378.0,Very Poor
Delhi,2015-04-19,125.53,308.82,32.69,64.73,87.58,8.84,18.02,65.08,406.0,Severe
Delhi,2015-04-20,121.51,336.63,18.14,60.41,68.41,6.75,20.98,87.04,392.0,Very Poor
Delhi,2015-04-21,114.5,327.81,23.52,50.7,63.45,6.84,19.38,74.49,391.0,Very Poor
Delhi,2015-04-22,101.83,279.41,26.26,55.27,72.67,7.36,19.29,69.41,368.0,Very Poor
Delhi,2015-04-23,118.57,273.68,33.93,76.46,96.19,6.58,21.81,76.14,365.0,Very Poor
Delhi,2015-04-24,143.22,313.53,42.58,88.61,108.55,6.42,26.89,89.42,383.0,Very Poor
Delhi,2015-04-25,106.76,318.88,22.5,58.87,71.34,6.75,17.56,93.54,367.0,Very Poor
Delhi,2015-04-26,65.36,160.3,13.17,31.23,38.68,8.44,12.67,77.43,334.0,Very Poor
Delhi,2015-04-27,67.08,174.5,13.18,35.54,44.09,4.76,11.92,70.74,258.0,Poor
Delhi,2015-04-28,81.37,141.25,11.98,34.88,43.91,4.67,13.97,70.42,234.0,Poor
Delhi,2015-04-29,63.76,131.56,12.09,42.98,51.34,7.16,13.98,61.86,257.0,Poor
Delhi,2015-04-30,60.56,171.42,12.0,43.9,48.72,7.33,12.85,60.18,259.0,Poor
Delhi,2015-05-01,76.1,192.81,13.14,42.99,52.01,7.63,13.1,53.16,279.0,Poor
Delhi,2015-09-01,73.78,230.34,17.83,27.42,45.7,1.28,10.45,61.33,210.0,Poor
Delhi,2015-09-02,97.63,318.24,31.64,29.16,66.15,1.14,10.79,72.47,298.0,Poor
Delhi,2015-09-03,99.5,278.36,33.04,35.31,67.05,1.17,9.82,72.94,315.0,Very Poor
Delhi,2015-09-04,97.31,284.54,50.0,41.7,90.18,1.36,14.94,71.5,368.0,Very Poor
Delhi,2015-09-05,76.43,201.89,24.24,29.5,52.24,1.38,16.93,56.59,266.0,Poor
Delhi,2015-09-06,61.69,168.63,17.36,27.81,41.56,1.19,16.71,49.32,174.0,Moderate
Delhi,2015-09-07,55.19,179.42,27.91,35.49,61.81,1.04,12.97,52.24,199.0,Moderate
Delhi,2015-09-08,63.79,219.51,25.93,38.36,60.12,1.07,10.92,61.95,217.0,Poor
Delhi,2015-09-09,58.48,195.05,20.38,36.2,55.36,1.02,11.57,68.21,238.0,Poor
Delhi,2015-09-10,60.29,184.78,20.95,42.1,59.79,1.06,11.53,68.49,230.0,Poor
Delhi,2015-09-11,67.35,181.99,16.4,46.81,56.83,1.13,10.98,68.81,218.0,Poor
Delhi,2015-09-12,87.55,178.57,20.95,54.45,67.44,1.22,10.51,69.36,226.0,Poor
Delhi,2015-09-13,84.57,171.76,16.76,45.36,54.12,1.21,9.91,64.05,202.0,Poor
Delhi,2015-09-14,111.58,236.34,22.48,60.71,75.63,1.51,10.43,79.29,274.0,Poor
Delhi,2015-09-15,108.78,217.16,14.94,56.31,63.58,1.37,10.4,75.63,289.0,Poor
Delhi,2015-09-16,91.18,190.99,8.55,46.44,42.94,1.15,9.27,69.61,235.0,Poor
Delhi,2015-09-17,104.85,250.21,23.06,60.96,73.86,1.4,11.68,85.86,285.0,Poor
Delhi,2015-09-18,56.19,129.11,14.26,43.3,48.2,1.22,10.85,48.8,209.0,Poor
Delhi,2015-09-19,67.62,125.24,19.82,49.83,58.37,1.14,9.75,51.78,132.0,Moderate
Delhi,2015-09-20,64.38,141.89,20.17,62.73,62.49,1.1,9.27,58.49,179.0,Moderate
Delhi,2015-09-21,45.65,109.7,14.64,62.69,56.18,1.16,13.55,48.02,136.0,Moderate
Delhi,2015-09-22,35.75,70.38,12.73,38.78,41.5,0.95,11.57,39.83,104.0,Moderate
Delhi,2015-09-23,34.89,101.42,16.55,31.17,43.75,0.98,12.34,37.26,95.0,Satisfactory
Delhi,2015-09-24,63.06,187.9,40.7,39.16,72.85,1.21,13.26,48.78,175.0,Moderate
Delhi,2015-09-25,82.39,222.71,53.19,45.09,89.84,1.5,11.8,53.1,290.0,Poor
Delhi,2015-09-26,88.08,254.8,66.49,45.96,103.63,1.63,11.17,54.87,282.0,Poor
